seed,condition,T_max,t,accuracy
7,group_a,15,9,0.785000
7,group_a,15,10,0.785000
7,group_a,15,11,0.725000
7,group_a,15,12,0.720000
7,group_a,15,13,0.730000
7,group_a,15,14,0.745000
7,group_a,15,15,0.695000
7,group_c1,15,1,0.715000
7,group_c1,15,2,0.629333
7,group_c1,15,3,0.624000
7,group_c1,15,4,0.616667
7,group_c1,15,5,0.607500
7,group_c1,15,6,0.603667
7,group_c1,15,7,0.639000
7,group_c1,15,8,0.649500
7,group_c1,15,9,0.617667
7,group_c1,15,10,0.635000
7,group_c1,15,11,0.602500
7,group_c1,15,12,0.622500
7,group_c1,15,13,0.611667
7,group_c1,15,14,0.612000
7,group_c1,15,15,0.590500
7,group_c2,15,1,0.715000
7,group_c2,15,2,0.580000
7,group_c2,15,3,0.580000
7,group_c2,15,4,0.605000
7,group_c2,15,5,0.660000
7,group_c2,15,6,0.600000
7,group_c2,15,7,0.690000
7,group_c2,15,8,0.635000
7,group_c2,15,9,0.675000
7,group_c2,15,10,0.660000
7,group_c2,15,11,0.615000
7,group_c2,15,12,0.620000
7,group_c2,15,13,0.675000
7,group_c2,15,14,0.620000
7,group_c2,15,15,0.650000
7,baseline,20,1,0.765000
7,baseline,20,2,0.855000
7,baseline,20,3,0.875000
7,baseline,20,4,0.860000
7,baseline,20,5,0.860000
7,baseline,20,6,0.855000
7,baseline,20,7,0.885000
7,baseline,20,8,0.895000
7,baseline,20,9,0.870000
7,baseline,20,10,0.875000
7,baseline,20,11,0.835000
7,baseline,20,12,0.830000
7,baseline,20,13,0.865000
7,baseline,20,14,0.880000
7,baseline,20,15,0.870000
7,baseline,20,16,0.835000
7,baseline,20,17,0.830000
7,baseline,20,18,0.850000
7,baseline,20,19,0.900000
7,baseline,20,20,0.880000
7,group_a,20,1,0.765000
7,group_a,20,2,0.760000
7,group_a,20,3,0.750000
7,group_a,20,4,0.690000
7,group_a,20,5,0.740000
7,group_a,20,6,0.705000
7,group_a,20,7,0.770000
7,group_a,20,8,0.760000
7,group_a,20,9,0.755000
7,group_a,20,10,0.730000
7,group_a,20,11,0.735000
7,group_a,20,12,0.760000
7,group_a,20,13,0.765000
7,group_a,20,14,0.760000
7,group_a,20,15,0.680000
7,group_a,20,16,0.740000
7,group_a,20,17,0.735000
7,group_a,20,18,0.705000
7,group_a,20,19,0.790000
7,group_a,20,20,0.735000
7,group_c1,20,1,0.765000
7,group_c1,20,2,0.636167
7,group_c1,20,3,0.605167
7,group_c1,20,4,0.566500
7,group_c1,20,5,0.611333
7,group_c1,20,6,0.608500
7,group_c1,20,7,0.611167
7,group_c1,20,8,0.623500
7,group_c1,20,9,0.598667
7,group_c1,20,10,0.582167
7,group_c1,20,11,0.613500
7,group_c1,20,12,0.613500
7,group_c1,20,13,0.609833
7,group_c1,20,14,0.604500
7,group_c1,20,15,0.556667
7,group_c1,20,16,0.593667
7,group_c1,20,17,0.610333
7,group_c1,20,18,0.602833
7,group_c1,20,19,0.659167
7,group_c1,20,20,0.595833
7,group_c2,20,1,0.765000
7,group_c2,20,2,0.690000
7,group_c2,20,3,0.545000
7,group_c2,20,4,0.545000
7,group_c2,20,5,0.620000
7,group_c2,20,6,0.640000
7,group_c2,20,7,0.620000
7,group_c2,20,8,0.690000
7,group_c2,20,9,0.630000
7,group_c2,20,10,0.590000
7,group_c2,20,11,0.630000
7,group_c2,20,12,0.655000
7,group_c2,20,13,0.635000
7,group_c2,20,14,0.680000
7,group_c2,20,15,0.635000
7,group_c2,20,16,0.625000
7,group_c2,20,17,0.605000
7,group_c2,20,18,0.610000
7,group_c2,20,19,0.650000
7,group_c2,20,20,0.575000
8,baseline,3,1,0.580000
8,baseline,3,2,0.795000
8,baseline,3,3,0.755000
8,group_a,3,1,0.580000
8,group_a,3,2,0.635000
8,group_a,3,3,0.580000
8,group_c1,3,1,0.580000
8,group_c1,3,2,0.751167
8,group_c1,3,3,0.724000
8,group_c2,3,1,0.580000
8,group_c2,3,2,0.530000
8,group_c2,3,3,0.510000
8,baseline,5,1,0.620000
8,baseline,5,2,0.725000
8,baseline,5,3,0.805000
8,baseline,5,4,0.765000
8,baseline,5,5,0.835000
8,group_a,5,1,0.620000
8,group_a,5,2,0.610000
8,group_a,5,3,0.645000
8,group_a,5,4,0.655000
8,group_a,5,5,0.645000
8,group_c1,5,1,0.620000
8,group_c1,5,2,0.681333
8,group_c1,5,3,0.709667
8,group_c1,5,4,0.719833
8,group_c1,5,5,0.743000
8,group_c2,5,1,0.620000
8,group_c2,5,2,0.550000
8,group_c2,5,3,0.615000
8,group_c2,5,4,0.530000
8,group_c2,5,5,0.540000
8,baseline,7,1,0.635000
8,baseline,7,2,0.770000
8,baseline,7,3,0.755000
8,baseline,7,4,0.765000
8,baseline,7,5,0.810000
8,baseline,7,6,0.760000
8,baseline,7,7,0.775000
8,group_a,7,1,0.635000
8,group_a,7,2,0.650000
8,group_a,7,3,0.585000
8,group_a,7,4,0.590000
8,group_a,7,5,0.645000
8,group_a,7,6,0.605000
8,group_a,7,7,0.605000
8,group_c1,7,1,0.635000
8,group_c1,7,2,0.715000
8,group_c1,7,3,0.663833
8,group_c1,7,4,0.670833
8,group_c1,7,5,0.724000
8,group_c1,7,6,0.672500
8,group_c1,7,7,0.708000
8,group_c2,7,1,0.635000
8,group_c2,7,2,0.515000
8,group_c2,7,3,0.500000
8,group_c2,7,4,0.525000
8,group_c2,7,5,0.515000
8,group_c2,7,6,0.495000
8,group_c2,7,7,0.495000
8,baseline,10,1,0.535000
8,baseline,10,2,0.720000
8,baseline,10,3,0.785000
8,baseline,10,4,0.755000
8,baseline,10,5,0.770000
8,baseline,10,6,0.740000
8,baseline,10,7,0.825000
8,baseline,10,8,0.785000
8,baseline,10,9,0.725000
8,baseline,10,10,0.760000
8,group_a,10,1,0.535000
8,group_a,10,2,0.565000
8,group_a,10,3,0.555000
8,group_a,10,4,0.560000
8,group_a,10,5,0.575000
8,group_a,10,6,0.500000
8,group_a,10,7,0.605000
8,group_a,10,8,0.565000
8,group_a,10,9,0.580000
8,group_a,10,10,0.590000
8,group_c1,10,1,0.535000
8,group_c1,10,2,0.684167
8,group_c1,10,3,0.673667
8,group_c1,10,4,0.668333
8,group_c1,10,5,0.690167
8,group_c1,10,6,0.661333
8,group_c1,10,7,0.741667
8,group_c1,10,8,0.683000
8,group_c1,10,9,0.638500
8,group_c1,10,10,0.655333
8,group_c2,10,1,0.535000
8,group_c2,10,2,0.385000
8,group_c2,10,3,0.435000
8,group_c2,10,4,0.440000
8,group_c2,10,5,0.485000
8,group_c2,10,6,0.375000
8,group_c2,10,7,0.510000
8,group_c2,10,8,0.415000
8,group_c2,10,9,0.405000
8,group_c2,10,10,0.480000
8,baseline,15,1,0.610000
8,baseline,15,2,0.705000
8,baseline,15,3,0.790000
8,baseline,15,4,0.805000
8,baseline,15,5,0.750000
8,baseline,15,6,0.750000
8,baseline,15,7,0.730000
8,baseline,15,8,0.755000
8,baseline,15,9,0.765000
8,baseline,15,10,0.765000
8,baseline,15,11,0.750000
8,baseline,15,12,0.760000
8,baseline,15,13,0.770000
8,baseline,15,14,0.805000
8,baseline,15,15,0.760000
8,group_a,15,1,0.610000
8,group_a,15,2,0.625000
8,group_a,15,3,0.660000
8,group_a,15,4,0.660000
8,group_a,15,5,0.590000
8,group_a,15,6,0.670000
8,group_a,15,7,0.635000
8,group_a,15,8,0.660000
8,group_a,15,9,0.685000
8,group_a,15,10,0.695000
8,group_a,15,11,0.605000
8,group_a,15,12,0.560000
8,group_a,15,13,0.590000
8,group_a,15,14,0.690000
8,group_a,15,15,0.615000
8,group_c1,15,1,0.610000
8,group_c1,15,2,0.661833
8,group_c1,15,3,0.689167
8,group_c1,15,4,0.705667
8,group_c1,15,5,0.653667
8,group_c1,15,6,0.695667
8,group_c1,15,7,0.691833
8,group_c1,15,8,0.701333
8,group_c1,15,9,0.715667
8,group_c1,15,10,0.712500
8,group_c1,15,11,0.687333
8,group_c1,15,12,0.672667
8,group_c1,15,13,0.705833
8,group_c1,15,14,0.747000
8,group_c1,15,15,0.680500
8,group_c2,15,1,0.610000
8,group_c2,15,2,0.530000
8,group_c2,15,3,0.570000
8,group_c2,15,4,0.570000
8,group_c2,15,5,0.540000
8,group_c2,15,6,0.565000
8,group_c2,15,7,0.560000
8,group_c2,15,8,0.570000
8,group_c2,15,9,0.540000
8,group_c2,15,10,0.540000
8,group_c2,15,11,0.525000
8,group_c2,15,12,0.525000
8,group_c2,15,13,0.500000
8,group_c2,15,14,0.570000
8,group_c2,15,15,0.525000
8,baseline,20,1,0.645000
8,baseline,20,2,0.735000
8,baseline,20,3,0.800000
8,baseline,20,4,0.780000
8,baseline,20,5,0.730000
8,baseline,20,6,0.790000
8,baseline,20,7,0.775000
8,baseline,20,8,0.720000
8,baseline,20,9,0.725000
8,baseline,20,10,0.750000
8,baseline,20,11,0.770000
8,baseline,20,12,0.745000
8,baseline,20,13,0.750000
8,baseline,20,14,0.730000
8,baseline,20,15,0.730000
8,baseline,20,16,0.770000
8,baseline,20,17,0.820000
8,baseline,20,18,0.750000
8,baseline,20,19,0.775000
8,baseline,20,20,0.765000
8,group_a,20,1,0.645000
8,group_a,20,2,0.635000
8,group_a,20,3,0.650000
8,group_a,20,4,0.675000
8,group_a,20,5,0.665000
8,group_a,20,6,0.630000
8,group_a,20,7,0.590000
8,group_a,20,8,0.595000
8,group_a,20,9,0.650000
8,group_a,20,10,0.660000
8,group_a,20,11,0.630000
8,group_a,20,12,0.630000
8,group_a,20,13,0.570000
8,group_a,20,14,0.635000
8,group_a,20,15,0.590000
8,group_a,20,16,0.620000
8,group_a,20,17,0.695000
8,group_a,20,18,0.625000
8,group_a,20,19,0.645000
8,group_a,20,20,0.625000
8,group_c1,20,1,0.645000
8,group_c1,20,2,0.675833
8,group_c1,20,3,0.703500
8,group_c1,20,4,0.726000
8,group_c1,20,5,0.688000
8,group_c1,20,6,0.714333
8,group_c1,20,7,0.684333
8,group_c1,20,8,0.669167
8,group_c1,20,9,0.669667
8,group_c1,20,10,0.718833
8,group_c1,20,11,0.693167
8,group_c1,20,12,0.701333
8,group_c1,20,13,0.670000
8,group_c1,20,14,0.685167
8,group_c1,20,15,0.665333
8,group_c1,20,16,0.694333
8,group_c1,20,17,0.768833
8,group_c1,20,18,0.693333
8,group_c1,20,19,0.703167
8,group_c1,20,20,0.715000
8,group_c2,20,1,0.645000
8,group_c2,20,2,0.535000
8,group_c2,20,3,0.525000
8,group_c2,20,4,0.505000
8,group_c2,20,5,0.560000
8,group_c2,20,6,0.525000
8,group_c2,20,7,0.515000
8,group_c2,20,8,0.510000
8,group_c2,20,9,0.530000
8,group_c2,20,10,0.545000
8,group_c2,20,11,0.510000
8,group_c2,20,12,0.570000
8,group_c2,20,13,0.485000
8,group_c2,20,14,0.540000
8,group_c2,20,15,0.520000
8,group_c2,20,16,0.530000
8,group_c2,20,17,0.540000
8,group_c2,20,18,0.575000
8,group_c2,20,19,0.560000
8,group_c2,20,20,0.520000
9,baseline,3,1,0.705000
9,baseline,3,2,0.860000
9,baseline,3,3,0.880000
9,group_a,3,1,0.705000
9,group_a,3,2,0.685000
9,group_a,3,3,0.685000
9,group_c1,3,1,0.705000
9,group_c1,3,2,0.673167
9,group_c1,3,3,0.673333
9,group_c2,3,1,0.705000
9,group_c2,3,2,0.665000
9,group_c2,3,3,0.715000
9,baseline,5,1,0.770000
9,baseline,5,2,0.885000
9,baseline,5,3,0.940000
9,baseline,5,4,0.905000
9,baseline,5,5,0.900000
9,group_a,5,1,0.770000
9,group_a,5,2,0.700000
9,group_a,5,3,0.710000
9,group_a,5,4,0.690000
9,group_a,5,5,0.710000
9,group_c1,5,1,0.770000
9,group_c1,5,2,0.679500
9,group_c1,5,3,0.679333
9,group_c1,5,4,0.648833
9,group_c1,5,5,0.680667
9,group_c2,5,1,0.770000
9,group_c2,5,2,0.695000
9,group_c2,5,3,0.685000
9,group_c2,5,4,0.720000
9,group_c2,5,5,0.685000
9,baseline,7,1,0.725000
9,baseline,7,2,0.860000
9,baseline,7,3,0.935000
9,baseline,7,4,0.925000
9,baseline,7,5,0.915000
9,baseline,7,6,0.935000
9,baseline,7,7,0.915000
9,group_a,7,1,0.725000
9,group_a,7,2,0.710000
9,group_a,7,3,0.710000
9,group_a,7,4,0.710000
9,group_a,7,5,0.680000
9,group_a,7,6,0.745000
9,group_a,7,7,0.680000
9,group_c1,7,1,0.725000
9,group_c1,7,2,0.642167
9,group_c1,7,3,0.688500
9,group_c1,7,4,0.663667
9,group_c1,7,5,0.672833
9,group_c1,7,6,0.699667
9,group_c1,7,7,0.656333
9,group_c2,7,1,0.725000
9,group_c2,7,2,0.600000
9,group_c2,7,3,0.625000
9,group_c2,7,4,0.630000
9,group_c2,7,5,0.640000
9,group_c2,7,6,0.670000
9,group_c2,7,7,0.575000
9,baseline,10,1,0.735000
9,baseline,10,2,0.880000
9,baseline,10,3,0.925000
9,baseline,10,4,0.925000
9,baseline,10,5,0.915000
9,baseline,10,6,0.910000
9,baseline,10,7,0.890000
9,baseline,10,8,0.910000
9,baseline,10,9,0.890000
9,baseline,10,10,0.865000
9,group_a,10,1,0.735000
9,group_a,10,2,0.715000
9,group_a,10,3,0.715000
9,group_a,10,4,0.660000
9,group_a,10,5,0.715000
9,group_a,10,6,0.720000
9,group_a,10,7,0.705000
9,group_a,10,8,0.690000
9,group_a,10,9,0.690000
9,group_a,10,10,0.700000
9,group_c1,10,1,0.735000
9,group_c1,10,2,0.688500
9,group_c1,10,3,0.680167
9,group_c1,10,4,0.650833
9,group_c1,10,5,0.671333
9,group_c1,10,6,0.711167
9,group_c1,10,7,0.668833
9,group_c1,10,8,0.638333
9,group_c1,10,9,0.669500
9,group_c1,10,10,0.634167
9,group_c2,10,1,0.735000
9,group_c2,10,2,0.675000
9,group_c2,10,3,0.685000
9,group_c2,10,4,0.630000
9,group_c2,10,5,0.715000
9,group_c2,10,6,0.680000
9,group_c2,10,7,0.650000
9,group_c2,10,8,0.655000
9,group_c2,10,9,0.685000
9,group_c2,10,10,0.700000
9,baseline,15,1,0.775000
9,baseline,15,2,0.840000
9,baseline,15,3,0.910000
9,baseline,15,4,0.890000
9,baseline,15,5,0.885000
9,baseline,15,6,0.895000
9,baseline,15,7,0.885000
9,baseline,15,8,0.870000
9,baseline,15,9,0.880000
9,baseline,15,10,0.845000
9,baseline,15,11,0.875000
9,baseline,15,12,0.820000
9,baseline,15,13,0.865000
9,baseline,15,14,0.835000
9,baseline,15,15,0.805000
9,group_a,15,1,0.775000
9,group_a,15,2,0.725000
9,group_a,15,3,0.755000
9,group_a,15,4,0.725000
9,group_a,15,5,0.725000
9,group_a,15,6,0.700000
9,group_a,15,7,0.750000
9,group_a,15,8,0.685000
9,group_a,15,9,0.685000
9,group_a,15,10,0.700000
9,group_a,15,11,0.710000
9,group_a,15,12,0.675000
9,group_a,15,13,0.710000
9,group_a,15,14,0.670000
9,group_a,15,15,0.675000
9,group_c1,15,1,0.775000
9,group_c1,15,2,0.680167
9,group_c1,15,3,0.699500
9,group_c1,15,4,0.662833
9,group_c1,15,5,0.657167
9,group_c1,15,6,0.663667
9,group_c1,15,7,0.680000
9,group_c1,15,8,0.649833
9,group_c1,15,9,0.661333
9,group_c1,15,10,0.645667
9,group_c1,15,11,0.662000
9,group_c1,15,12,0.635500
9,group_c1,15,13,0.692833
9,group_c1,15,14,0.631167
9,group_c1,15,15,0.667333
9,group_c2,15,1,0.775000
9,group_c2,15,2,0.690000
9,group_c2,15,3,0.690000
9,group_c2,15,4,0.725000
9,group_c2,15,5,0.685000
9,group_c2,15,6,0.675000
9,group_c2,15,7,0.700000
9,group_c2,15,8,0.635000
9,group_c2,15,9,0.610000
9,group_c2,15,10,0.640000
9,group_c2,15,11,0.620000
9,group_c2,15,12,0.650000
9,group_c2,15,13,0.660000
9,group_c2,15,14,0.650000
9,group_c2,15,15,0.610000
9,baseline,20,1,0.705000
9,baseline,20,2,0.880000
9,baseline,20,3,0.910000
9,baseline,20,4,0.905000
9,baseline,20,5,0.900000
9,baseline,20,6,0.895000
9,baseline,20,7,0.890000
9,baseline,20,8,0.895000
9,baseline,20,9,0.875000
9,baseline,20,10,0.890000
9,baseline,20,11,0.875000
9,baseline,20,12,0.860000
9,baseline,20,13,0.890000
9,baseline,20,14,0.880000
9,baseline,20,15,0.855000
9,baseline,20,16,0.865000
9,baseline,20,17,0.835000
9,baseline,20,18,0.840000
9,baseline,20,19,0.855000
9,baseline,20,20,0.860000
9,group_a,20,1,0.705000
9,group_a,20,2,0.755000
9,group_a,20,3,0.735000
9,group_a,20,4,0.665000
9,group_a,20,5,0.750000
9,group_a,20,6,0.740000
9,group_a,20,7,0.705000
9,group_a,20,8,0.740000
9,group_a,20,9,0.665000
9,group_a,20,10,0.725000
9,group_a,20,11,0.755000
9,group_a,20,12,0.670000
9,group_a,20,13,0.740000
9,group_a,20,14,0.725000
9,group_a,20,15,0.710000
9,group_a,20,16,0.745000
9,group_a,20,17,0.690000
9,group_a,20,18,0.700000
9,group_a,20,19,0.740000
9,group_a,20,20,0.710000
9,group_c1,20,1,0.705000
9,group_c1,20,2,0.682333
9,group_c1,20,3,0.666500
9,group_c1,20,4,0.644667
9,group_c1,20,5,0.694667
9,group_c1,20,6,0.680667
9,group_c1,20,7,0.667500
9,group_c1,20,8,0.674333
9,group_c1,20,9,0.666167
9,group_c1,20,10,0.682500
9,group_c1,20,11,0.690000
9,group_c1,20,12,0.638000
9,group_c1,20,13,0.673333
9,group_c1,20,14,0.676167
9,group_c1,20,15,0.667833
9,group_c1,20,16,0.671333
9,group_c1,20,17,0.648000
9,group_c1,20,18,0.630500
9,group_c1,20,19,0.665167
9,group_c1,20,20,0.668167
9,group_c2,20,1,0.705000
9,group_c2,20,2,0.660000
9,group_c2,20,3,0.710000
9,group_c2,20,4,0.675000
9,group_c2,20,5,0.685000
9,group_c2,20,6,0.640000
9,group_c2,20,7,0.670000
9,group_c2,20,8,0.660000
9,group_c2,20,9,0.680000
9,group_c2,20,10,0.690000
9,group_c2,20,11,0.635000
9,group_c2,20,12,0.665000
9,group_c2,20,13,0.645000
9,group_c2,20,14,0.665000
9,group_c2,20,15,0.710000
9,group_c2,20,16,0.655000
9,group_c2,20,17,0.675000
9,group_c2,20,18,0.655000
9,group_c2,20,19,0.650000
9,group_c2,20,20,0.635000
